"","season","season_week","week_start_date","total_cases","air_temperature","relative_humidity","specific_humidity","precipitation_amount","total_cases1","total_cases2","total_cases3","total_cases4","total_cases5","air_temperature1","air_temperature2","air_temperature3","air_temperature4","air_temperature5","relative_humidity1","relative_humidity2","relative_humidity3","relative_humidity4","relative_humidity5","specific_humidity1","specific_humidity2","specific_humidity3","specific_humidity4","specific_humidity5","precipitation_amount1","precipitation_amount2","precipitation_amount3","precipitation_amount4","precipitation_amount5"
"219","2004/2005",11,"9/9/2004",6,24.4571428571429,89.28,16.9028571428571,53.9,8,6,6,6,5,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,23.55,89.0142857142857,85.2,82.62,83.4685714285714,78.0628571428571,17.6942857142857,16.71,15.66,16.15,13.7428571428571,37.9,36.9,16.79,23.3,4.1
"220","2004/2005",12,"9/16/2004",9,25.91,80.3071428571429,16.62,9.52,6,8,6,6,6,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,24.7314285714286,89.28,89.0142857142857,85.2,82.62,83.4685714285714,16.9028571428571,17.6942857142857,16.71,15.66,16.15,53.9,37.9,36.9,16.79,23.3
"221","2004/2005",13,"9/23/2004",12,25.3585714285715,87.9957142857143,17.6728571428571,90.7,9,6,8,6,6,25.91,24.4571428571429,25.2514285714286,25.1957142857143,24.7457142857143,80.3071428571429,89.28,89.0142857142857,85.2,82.62,16.62,16.9028571428571,17.6942857142857,16.71,15.66,9.52,53.9,37.9,36.9,16.79
"222","2004/2005",14,"9/30/2004",19,24.5585714285715,89.4657142857143,17.1457142857143,35.1,12,9,6,8,6,25.3585714285715,25.91,24.4571428571429,25.2514285714286,25.1957142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,85.2,17.6728571428571,16.62,16.9028571428571,17.6942857142857,16.71,90.7,9.52,53.9,37.9,36.9
"223","2004/2005",15,"10/7/2004",8,25.24,91.2685714285714,18.1571428571429,37.5,19,12,9,6,8,24.5585714285715,25.3585714285715,25.91,24.4571428571429,25.2514285714286,89.4657142857143,87.9957142857143,80.3071428571429,89.28,89.0142857142857,17.1457142857143,17.6728571428571,16.62,16.9028571428571,17.6942857142857,35.1,90.7,9.52,53.9,37.9
"224","2004/2005",16,"10/14/2004",16,26.3557142857143,82.96,17.5714285714286,25.4,8,19,12,9,6,25.24,24.5585714285715,25.3585714285715,25.91,24.4571428571429,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,89.28,18.1571428571429,17.1457142857143,17.6728571428571,16.62,16.9028571428571,37.5,35.1,90.7,9.52,53.9
"225","2004/2005",17,"10/21/2004",21,25.7928571428572,86.5171428571429,17.6071428571429,44.1,16,8,19,12,9,26.3557142857143,25.24,24.5585714285715,25.3585714285715,25.91,82.96,91.2685714285714,89.4657142857143,87.9957142857143,80.3071428571429,17.5714285714286,18.1571428571429,17.1457142857143,17.6728571428571,16.62,25.4,37.5,35.1,90.7,9.52
"226","2004/2005",18,"10/28/2004",6,25.2857142857143,92.0185714285714,18.4542857142857,73.1,21,16,8,19,12,25.7928571428572,26.3557142857143,25.24,24.5585714285715,25.3585714285715,86.5171428571429,82.96,91.2685714285714,89.4657142857143,87.9957142857143,17.6071428571429,17.5714285714286,18.1571428571429,17.1457142857143,17.6728571428571,44.1,25.4,37.5,35.1,90.7
"227","2004/2005",19,"11/4/2004",22,24.47,91.5985714285714,17.4328571428571,46.4,6,21,16,8,19,25.2857142857143,25.7928571428572,26.3557142857143,25.24,24.5585714285715,92.0185714285714,86.5171428571429,82.96,91.2685714285714,89.4657142857143,18.4542857142857,17.6071428571429,17.5714285714286,18.1571428571429,17.1457142857143,73.1,44.1,25.4,37.5,35.1
"228","2004/2005",20,"11/11/2004",37,26.1242857142857,88.0928571428571,18.4885714285714,33.1,22,6,21,16,8,24.47,25.2857142857143,25.7928571428572,26.3557142857143,25.24,91.5985714285714,92.0185714285714,86.5171428571429,82.96,91.2685714285714,17.4328571428571,18.4542857142857,17.6071428571429,17.5714285714286,18.1571428571429,46.4,73.1,44.1,25.4,37.5
"229","2004/2005",21,"11/18/2004",33,25.1028571428572,91.4928571428571,18.0271428571429,53.73,37,22,6,21,16,26.1242857142857,24.47,25.2857142857143,25.7928571428572,26.3557142857143,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,82.96,18.4885714285714,17.4328571428571,18.4542857142857,17.6071428571429,17.5714285714286,33.1,46.4,73.1,44.1,25.4
"230","2004/2005",22,"11/25/2004",18,25.5871428571429,90.3142857142857,18.4371428571429,42.6,33,37,22,6,21,25.1028571428572,26.1242857142857,24.47,25.2857142857143,25.7928571428572,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,86.5171428571429,18.0271428571429,18.4885714285714,17.4328571428571,18.4542857142857,17.6071428571429,53.73,33.1,46.4,73.1,44.1
"231","2004/2005",23,"12/2/2004",83,24.9942857142857,90.0457142857143,17.7071428571429,84.1,18,33,37,22,6,25.5871428571429,25.1028571428572,26.1242857142857,24.47,25.2857142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,92.0185714285714,18.4371428571429,18.0271428571429,18.4885714285714,17.4328571428571,18.4542857142857,42.6,53.73,33.1,46.4,73.1
"232","2004/2005",24,"12/9/2004",116,25.0628571428572,93.8442857142857,18.7142857142857,40.4,83,18,33,37,22,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,24.47,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,91.5985714285714,17.7071428571429,18.4371428571429,18.0271428571429,18.4885714285714,17.4328571428571,84.1,42.6,53.73,33.1,46.4
"233","2004/2005",25,"12/16/2004",32,25.4128571428572,93.3528571428571,19.0914285714286,47.8,116,83,18,33,37,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,26.1242857142857,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,88.0928571428571,18.7142857142857,17.7071428571429,18.4371428571429,18.0271428571429,18.4885714285714,40.4,84.1,42.6,53.73,33.1
"234","2004/2005",26,"12/23/2004",7,25.8557142857143,86.6371428571429,17.8,41.21,32,116,83,18,33,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,25.1028571428572,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,91.4928571428571,19.0914285714286,18.7142857142857,17.7071428571429,18.4371428571429,18.0271428571429,47.8,40.4,84.1,42.6,53.73
"235","2004/2005",27,"1/1/2005",9,24.9814285714286,95.1085714285714,18.8842857142857,79.11,7,32,116,83,18,25.8557142857143,25.4128571428572,25.0628571428572,24.9942857142857,25.5871428571429,86.6371428571429,93.3528571428571,93.8442857142857,90.0457142857143,90.3142857142857,17.8,19.0914285714286,18.7142857142857,17.7071428571429,18.4371428571429,41.21,47.8,40.4,84.1,42.6
"236","2004/2005",28,"1/8/2005",10,24.78,91.9685714285714,17.9628571428571,77.5,9,7,32,116,83,24.9814285714286,25.8557142857143,25.4128571428572,25.0628571428572,24.9942857142857,95.1085714285714,86.6371428571429,93.3528571428571,93.8442857142857,90.0457142857143,18.8842857142857,17.8,19.0914285714286,18.7142857142857,17.7071428571429,79.11,41.21,47.8,40.4,84.1
"237","2004/2005",29,"1/15/2005",5,27.5114285714286,82.7914285714286,18.63,25.14,10,9,7,32,116,24.78,24.9814285714286,25.8557142857143,25.4128571428572,25.0628571428572,91.9685714285714,95.1085714285714,86.6371428571429,93.3528571428571,93.8442857142857,17.9628571428571,18.8842857142857,17.8,19.0914285714286,18.7142857142857,77.5,79.11,41.21,47.8,40.4
"238","2004/2005",30,"1/22/2005",8,26.3842857142857,85.2157142857143,18.0142857142857,30.1,5,10,9,7,32,27.5114285714286,24.78,24.9814285714286,25.8557142857143,25.4128571428572,82.7914285714286,91.9685714285714,95.1085714285714,86.6371428571429,93.3528571428571,18.63,17.9628571428571,18.8842857142857,17.8,19.0914285714286,25.14,77.5,79.11,41.21,47.8
"239","2004/2005",31,"1/29/2005",7,24.6771428571429,94.4942857142857,18.5428571428571,69.7,8,5,10,9,7,26.3842857142857,27.5114285714286,24.78,24.9814285714286,25.8557142857143,85.2157142857143,82.7914285714286,91.9685714285714,95.1085714285714,86.6371428571429,18.0142857142857,18.63,17.9628571428571,18.8842857142857,17.8,30.1,25.14,77.5,79.11,41.21
"240","2004/2005",32,"2/5/2005",8,24.2371428571429,94.3271428571429,17.9514285714286,48.2,7,8,5,10,9,24.6771428571429,26.3842857142857,27.5114285714286,24.78,24.9814285714286,94.4942857142857,85.2157142857143,82.7914285714286,91.9685714285714,95.1085714285714,18.5428571428571,18.0142857142857,18.63,17.9628571428571,18.8842857142857,69.7,30.1,25.14,77.5,79.11
"241","2004/2005",33,"2/12/2005",11,25.01,92.9442857142857,18.3371428571429,170.96,8,7,8,5,10,24.2371428571429,24.6771428571429,26.3842857142857,27.5114285714286,24.78,94.3271428571429,94.4942857142857,85.2157142857143,82.7914285714286,91.9685714285714,17.9514285714286,18.5428571428571,18.0142857142857,18.63,17.9628571428571,48.2,69.7,30.1,25.14,77.5
"242","2004/2005",34,"2/19/2005",6,25.2228571428572,95.1357142857143,19.1528571428571,59.6,11,8,7,8,5,25.01,24.2371428571429,24.6771428571429,26.3842857142857,27.5114285714286,92.9442857142857,94.3271428571429,94.4942857142857,85.2157142857143,82.7914285714286,18.3371428571429,17.9514285714286,18.5428571428571,18.0142857142857,18.63,170.96,48.2,69.7,30.1,25.14
"243","2004/2005",35,"2/26/2005",7,25.0228571428572,95.9628571428571,19.1457142857143,68.31,6,11,8,7,8,25.2228571428572,25.01,24.2371428571429,24.6771428571429,26.3842857142857,95.1357142857143,92.9442857142857,94.3271428571429,94.4942857142857,85.2157142857143,19.1528571428571,18.3371428571429,17.9514285714286,18.5428571428571,18.0142857142857,59.6,170.96,48.2,69.7,30.1
"244","2004/2005",36,"3/5/2005",7,24.3028571428572,95.3942857142857,18.1557142857143,167.3,7,6,11,8,7,25.0228571428572,25.2228571428572,25.01,24.2371428571429,24.6771428571429,95.9628571428571,95.1357142857143,92.9442857142857,94.3271428571429,94.4942857142857,19.1457142857143,19.1528571428571,18.3371428571429,17.9514285714286,18.5428571428571,68.31,59.6,170.96,48.2,69.7
"245","2004/2005",37,"3/12/2005",14,24.3657142857143,91.7314285714286,17.4585714285714,21.4,7,7,6,11,8,24.3028571428572,25.0228571428572,25.2228571428572,25.01,24.2371428571429,95.3942857142857,95.9628571428571,95.1357142857143,92.9442857142857,94.3271428571429,18.1557142857143,19.1457142857143,19.1528571428571,18.3371428571429,17.9514285714286,167.3,68.31,59.6,170.96,48.2
"246","2004/2005",38,"3/19/2005",7,25.0985714285715,90.4,17.7442857142857,54.3,14,7,7,6,11,24.3657142857143,24.3028571428572,25.0228571428572,25.2228571428572,25.01,91.7314285714286,95.3942857142857,95.9628571428571,95.1357142857143,92.9442857142857,17.4585714285714,18.1557142857143,19.1457142857143,19.1528571428571,18.3371428571429,21.4,167.3,68.31,59.6,170.96
"247","2004/2005",39,"3/26/2005",9,24.1142857142857,93.5571428571429,17.6014285714286,47.6,7,14,7,7,6,25.0985714285715,24.3657142857143,24.3028571428572,25.0228571428572,25.2228571428572,90.4,91.7314285714286,95.3942857142857,95.9628571428571,95.1357142857143,17.7442857142857,17.4585714285714,18.1557142857143,19.1457142857143,19.1528571428571,54.3,21.4,167.3,68.31,59.6
"248","2004/2005",40,"4/2/2005",13,24.4642857142857,95.3157142857143,18.3942857142857,101.5,9,7,14,7,7,24.1142857142857,25.0985714285715,24.3657142857143,24.3028571428572,25.0228571428572,93.5571428571429,90.4,91.7314285714286,95.3942857142857,95.9628571428571,17.6014285714286,17.7442857142857,17.4585714285714,18.1557142857143,19.1457142857143,47.6,54.3,21.4,167.3,68.31
"249","2004/2005",41,"4/9/2005",16,24.9185714285715,96.3628571428571,19.1185714285714,97.8,13,9,7,14,7,24.4642857142857,24.1142857142857,25.0985714285715,24.3657142857143,24.3028571428572,95.3157142857143,93.5571428571429,90.4,91.7314285714286,95.3942857142857,18.3942857142857,17.6014285714286,17.7442857142857,17.4585714285714,18.1557142857143,101.5,47.6,54.3,21.4,167.3
"250","2004/2005",42,"4/16/2005",7,23.9414285714286,97.9628571428571,18.3271428571429,139,16,13,9,7,14,24.9185714285715,24.4642857142857,24.1142857142857,25.0985714285715,24.3657142857143,96.3628571428571,95.3157142857143,93.5571428571429,90.4,91.7314285714286,19.1185714285714,18.3942857142857,17.6014285714286,17.7442857142857,17.4585714285714,97.8,101.5,47.6,54.3,21.4
"251","2004/2005",43,"4/23/2005",9,24.7114285714286,96.5385714285714,18.9457142857143,77.2,7,16,13,9,7,23.9414285714286,24.9185714285715,24.4642857142857,24.1142857142857,25.0985714285715,97.9628571428571,96.3628571428571,95.3157142857143,93.5571428571429,90.4,18.3271428571429,19.1185714285714,18.3942857142857,17.6014285714286,17.7442857142857,139,97.8,101.5,47.6,54.3
"252","2004/2005",44,"4/30/2005",2,24.93,89.0271428571429,17.4257142857143,32.19,9,7,16,13,9,24.7114285714286,23.9414285714286,24.9185714285715,24.4642857142857,24.1142857142857,96.5385714285714,97.9628571428571,96.3628571428571,95.3157142857143,93.5571428571429,18.9457142857143,18.3271428571429,19.1185714285714,18.3942857142857,17.6014285714286,77.2,139,97.8,101.5,47.6
"253","2004/2005",45,"5/7/2005",13,24.7957142857143,95.5542857142857,18.7614285714286,70.8,2,9,7,16,13,24.93,24.7114285714286,23.9414285714286,24.9185714285715,24.4642857142857,89.0271428571429,96.5385714285714,97.9628571428571,96.3628571428571,95.3157142857143,17.4257142857143,18.9457142857143,18.3271428571429,19.1185714285714,18.3942857142857,32.19,77.2,139,97.8,101.5
"254","2004/2005",46,"5/14/2005",8,25.1557142857143,88.3014285714286,17.5371428571429,38,13,2,9,7,16,24.7957142857143,24.93,24.7114285714286,23.9414285714286,24.9185714285715,95.5542857142857,89.0271428571429,96.5385714285714,97.9628571428571,96.3628571428571,18.7614285714286,17.4257142857143,18.9457142857143,18.3271428571429,19.1185714285714,70.8,32.19,77.2,139,97.8
"255","2004/2005",47,"5/21/2005",3,26.0871428571429,83.2685714285714,17.2828571428571,26.2,8,13,2,9,7,25.1557142857143,24.7957142857143,24.93,24.7114285714286,23.9414285714286,88.3014285714286,95.5542857142857,89.0271428571429,96.5385714285714,97.9628571428571,17.5371428571429,18.7614285714286,17.4257142857143,18.9457142857143,18.3271428571429,38,70.8,32.19,77.2,139
"256","2004/2005",48,"5/28/2005",5,24.2,93.0442857142857,17.5128571428571,40.02,3,8,13,2,9,26.0871428571429,25.1557142857143,24.7957142857143,24.93,24.7114285714286,83.2685714285714,88.3014285714286,95.5542857142857,89.0271428571429,96.5385714285714,17.2828571428571,17.5371428571429,18.7614285714286,17.4257142857143,18.9457142857143,26.2,38,70.8,32.19,77.2
"257","2004/2005",49,"6/4/2005",4,24.2728571428572,90.4871428571429,17.0942857142857,41.9,5,3,8,13,2,24.2,26.0871428571429,25.1557142857143,24.7957142857143,24.93,93.0442857142857,83.2685714285714,88.3014285714286,95.5542857142857,89.0271428571429,17.5128571428571,17.2828571428571,17.5371428571429,18.7614285714286,17.4257142857143,40.02,26.2,38,70.8,32.19
"258","2004/2005",50,"6/11/2005",8,24.4228571428572,90.9614285714286,17.2928571428571,28.41,4,5,3,8,13,24.2728571428572,24.2,26.0871428571429,25.1557142857143,24.7957142857143,90.4871428571429,93.0442857142857,83.2685714285714,88.3014285714286,95.5542857142857,17.0942857142857,17.5128571428571,17.2828571428571,17.5371428571429,18.7614285714286,41.9,40.02,26.2,38,70.8
"259","2004/2005",51,"6/18/2005",2,24.3957142857143,83.8585714285714,15.71,19,8,4,5,3,8,24.4228571428572,24.2728571428572,24.2,26.0871428571429,25.1557142857143,90.9614285714286,90.4871428571429,93.0442857142857,83.2685714285714,88.3014285714286,17.2928571428571,17.0942857142857,17.5128571428571,17.2828571428571,17.5371428571429,28.41,41.9,40.02,26.2,38
"260","2004/2005",52,"6/25/2005",3,23.5814285714286,90.8771428571429,16.3571428571429,24.91,2,8,4,5,3,24.3957142857143,24.4228571428572,24.2728571428572,24.2,26.0871428571429,83.8585714285714,90.9614285714286,90.4871428571429,93.0442857142857,83.2685714285714,15.71,17.2928571428571,17.0942857142857,17.5128571428571,17.2828571428571,19,28.41,41.9,40.02,26.2
"261","2005/2006",1,"7/2/2005",5,25.5171428571429,78.5114285714286,15.4942857142857,15,3,2,8,4,5,23.5814285714286,24.3957142857143,24.4228571428572,24.2728571428572,24.2,90.8771428571429,83.8585714285714,90.9614285714286,90.4871428571429,93.0442857142857,16.3571428571429,15.71,17.2928571428571,17.0942857142857,17.5128571428571,24.91,19,28.41,41.9,40.02
"262","2005/2006",2,"7/9/2005",7,23.0014285714286,74.08,12.3771428571429,0.3,5,3,2,8,4,25.5171428571429,23.5814285714286,24.3957142857143,24.4228571428572,24.2728571428572,78.5114285714286,90.8771428571429,83.8585714285714,90.9614285714286,90.4871428571429,15.4942857142857,16.3571428571429,15.71,17.2928571428571,17.0942857142857,15,24.91,19,28.41,41.9
"263","2005/2006",3,"7/16/2005",3,24.5671428571429,82.2742857142857,15.5414285714286,20.3,7,5,3,2,8,23.0014285714286,25.5171428571429,23.5814285714286,24.3957142857143,24.4228571428572,74.08,78.5114285714286,90.8771428571429,83.8585714285714,90.9614285714286,12.3771428571429,15.4942857142857,16.3571428571429,15.71,17.2928571428571,0.3,15,24.91,19,28.41
"264","2005/2006",4,"7/23/2005",5,24.0757142857143,82.3185714285714,15.1257142857143,10,3,7,5,3,2,24.5671428571429,23.0014285714286,25.5171428571429,23.5814285714286,24.3957142857143,82.2742857142857,74.08,78.5114285714286,90.8771428571429,83.8585714285714,15.5414285714286,12.3771428571429,15.4942857142857,16.3571428571429,15.71,20.3,0.3,15,24.91,19
"265","2005/2006",5,"7/30/2005",6,25.5828571428572,72.99,14.6528571428571,4.43,5,3,7,5,3,24.0757142857143,24.5671428571429,23.0014285714286,25.5171428571429,23.5814285714286,82.3185714285714,82.2742857142857,74.08,78.5114285714286,90.8771428571429,15.1257142857143,15.5414285714286,12.3771428571429,15.4942857142857,16.3571428571429,10,20.3,0.3,15,24.91
"266","2005/2006",6,"8/6/2005",5,25.7,71.4542857142857,14.37,0.2,6,5,3,7,5,25.5828571428572,24.0757142857143,24.5671428571429,23.0014285714286,25.5171428571429,72.99,82.3185714285714,82.2742857142857,74.08,78.5114285714286,14.6528571428571,15.1257142857143,15.5414285714286,12.3771428571429,15.4942857142857,4.43,10,20.3,0.3,15
"267","2005/2006",7,"8/13/2005",5,26.3714285714286,73.16,15.2557142857143,17.4,5,6,5,3,7,25.7,25.5828571428572,24.0757142857143,24.5671428571429,23.0014285714286,71.4542857142857,72.99,82.3185714285714,82.2742857142857,74.08,14.37,14.6528571428571,15.1257142857143,15.5414285714286,12.3771428571429,0.2,4.43,10,20.3,0.3
"268","2005/2006",8,"8/20/2005",4,25.4928571428572,78.7714285714286,15.6142857142857,13.72,5,5,6,5,3,26.3714285714286,25.7,25.5828571428572,24.0757142857143,24.5671428571429,73.16,71.4542857142857,72.99,82.3185714285714,82.2742857142857,15.2557142857143,14.37,14.6528571428571,15.1257142857143,15.5414285714286,17.4,0.2,4.43,10,20.3
"269","2005/2006",9,"8/27/2005",0,25.6842857142857,77.5714285714286,15.5657142857143,3.5,4,5,5,6,5,25.4928571428572,26.3714285714286,25.7,25.5828571428572,24.0757142857143,78.7714285714286,73.16,71.4542857142857,72.99,82.3185714285714,15.6142857142857,15.2557142857143,14.37,14.6528571428571,15.1257142857143,13.72,17.4,0.2,4.43,10
"270","2005/2006",10,"9/3/2005",0,26.4871428571429,73.2042857142857,15.5071428571429,5,0,4,5,5,6,25.6842857142857,25.4928571428572,26.3714285714286,25.7,25.5828571428572,77.5714285714286,78.7714285714286,73.16,71.4542857142857,72.99,15.5657142857143,15.6142857142857,15.2557142857143,14.37,14.6528571428571,3.5,13.72,17.4,0.2,4.43
"271","2005/2006",11,"9/10/2005",0,24.5942857142857,88.01,16.8857142857143,45.7,0,0,4,5,5,26.4871428571429,25.6842857142857,25.4928571428572,26.3714285714286,25.7,73.2042857142857,77.5714285714286,78.7714285714286,73.16,71.4542857142857,15.5071428571429,15.5657142857143,15.6142857142857,15.2557142857143,14.37,5,3.5,13.72,17.4,0.2
"272","2005/2006",12,"9/17/2005",0,27.03,72.5757142857143,15.73,4.7,0,0,0,4,5,24.5942857142857,26.4871428571429,25.6842857142857,25.4928571428572,26.3714285714286,88.01,73.2042857142857,77.5714285714286,78.7714285714286,73.16,16.8857142857143,15.5071428571429,15.5657142857143,15.6142857142857,15.2557142857143,45.7,5,3.5,13.72,17.4
"273","2005/2006",13,"9/24/2005",0,26.9814285714286,68.0028571428571,14.66,4,0,0,0,0,4,27.03,24.5942857142857,26.4871428571429,25.6842857142857,25.4928571428572,72.5757142857143,88.01,73.2042857142857,77.5714285714286,78.7714285714286,15.73,16.8857142857143,15.5071428571429,15.5657142857143,15.6142857142857,4.7,45.7,5,3.5,13.72
"274","2005/2006",14,"10/1/2005",2,27.2485714285715,69.9014285714286,15.6014285714286,2.6,0,0,0,0,0,26.9814285714286,27.03,24.5942857142857,26.4871428571429,25.6842857142857,68.0028571428571,72.5757142857143,88.01,73.2042857142857,77.5714285714286,14.66,15.73,16.8857142857143,15.5071428571429,15.5657142857143,4,4.7,45.7,5,3.5
"275","2005/2006",15,"10/8/2005",4,26.0557142857143,77.6657142857143,16.05,25.2,2,0,0,0,0,27.2485714285715,26.9814285714286,27.03,24.5942857142857,26.4871428571429,69.9014285714286,68.0028571428571,72.5757142857143,88.01,73.2042857142857,15.6014285714286,14.66,15.73,16.8857142857143,15.5071428571429,2.6,4,4.7,45.7,5
"276","2005/2006",16,"10/15/2005",4,25.1157142857143,92.6385714285714,18.5028571428571,83.48,4,2,0,0,0,26.0557142857143,27.2485714285715,26.9814285714286,27.03,24.5942857142857,77.6657142857143,69.9014285714286,68.0028571428571,72.5757142857143,88.01,16.05,15.6014285714286,14.66,15.73,16.8857142857143,25.2,2.6,4,4.7,45.7
"277","2005/2006",17,"10/22/2005",3,25.83,83.1871428571429,17.0785714285714,20.4,4,4,2,0,0,25.1157142857143,26.0557142857143,27.2485714285715,26.9814285714286,27.03,92.6385714285714,77.6657142857143,69.9014285714286,68.0028571428571,72.5757142857143,18.5028571428571,16.05,15.6014285714286,14.66,15.73,83.48,25.2,2.6,4,4.7
"278","2005/2006",18,"10/29/2005",3,25.6614285714286,92.1585714285714,18.8871428571429,151.05,3,4,4,2,0,25.83,25.1157142857143,26.0557142857143,27.2485714285715,26.9814285714286,83.1871428571429,92.6385714285714,77.6657142857143,69.9014285714286,68.0028571428571,17.0785714285714,18.5028571428571,16.05,15.6014285714286,14.66,20.4,83.48,25.2,2.6,4
"279","2005/2006",19,"11/5/2005",5,25.5714285714286,89.5957142857143,18.1685714285714,55.6,3,3,4,4,2,25.6614285714286,25.83,25.1157142857143,26.0557142857143,27.2485714285715,92.1585714285714,83.1871428571429,92.6385714285714,77.6657142857143,69.9014285714286,18.8871428571429,17.0785714285714,18.5028571428571,16.05,15.6014285714286,151.05,20.4,83.48,25.2,2.6
"280","2005/2006",20,"11/12/2005",6,25.9614285714286,88.9957142857143,18.4885714285714,35.05,5,3,3,4,4,25.5714285714286,25.6614285714286,25.83,25.1157142857143,26.0557142857143,89.5957142857143,92.1585714285714,83.1871428571429,92.6385714285714,77.6657142857143,18.1685714285714,18.8871428571429,17.0785714285714,18.5028571428571,16.05,55.6,151.05,20.4,83.48,25.2
"281","2005/2006",21,"11/19/2005",14,25.7585714285715,93.4471428571429,19.4442857142857,72.93,6,5,3,3,4,25.9614285714286,25.5714285714286,25.6614285714286,25.83,25.1157142857143,88.9957142857143,89.5957142857143,92.1585714285714,83.1871428571429,92.6385714285714,18.4885714285714,18.1685714285714,18.8871428571429,17.0785714285714,18.5028571428571,35.05,55.6,151.05,20.4,83.48
"282","2005/2006",22,"11/26/2005",3,26.9485714285714,79.8885714285714,17.4842857142857,17.4,14,6,5,3,3,25.7585714285715,25.9614285714286,25.5714285714286,25.6614285714286,25.83,93.4471428571429,88.9957142857143,89.5957142857143,92.1585714285714,83.1871428571429,19.4442857142857,18.4885714285714,18.1685714285714,18.8871428571429,17.0785714285714,72.93,35.05,55.6,151.05,20.4
"283","2005/2006",23,"12/3/2005",7,25.0671428571429,95.85,19.2214285714286,87.8,3,14,6,5,3,26.9485714285714,25.7585714285715,25.9614285714286,25.5714285714286,25.6614285714286,79.8885714285714,93.4471428571429,88.9957142857143,89.5957142857143,92.1585714285714,17.4842857142857,19.4442857142857,18.4885714285714,18.1685714285714,18.8871428571429,17.4,72.93,35.05,55.6,151.05
"284","2005/2006",24,"12/10/2005",11,25.4885714285714,93.0285714285714,19.0042857142857,62.5,7,3,14,6,5,25.0671428571429,26.9485714285714,25.7585714285715,25.9614285714286,25.5714285714286,95.85,79.8885714285714,93.4471428571429,88.9957142857143,89.5957142857143,19.2214285714286,17.4842857142857,19.4442857142857,18.4885714285714,18.1685714285714,87.8,17.4,72.93,35.05,55.6
"285","2005/2006",25,"12/17/2005",2,24.1085714285715,95.0985714285714,17.8714285714286,100.66,11,7,3,14,6,25.4885714285714,25.0671428571429,26.9485714285714,25.7585714285715,25.9614285714286,93.0285714285714,95.85,79.8885714285714,93.4471428571429,88.9957142857143,19.0042857142857,19.2214285714286,17.4842857142857,19.4442857142857,18.4885714285714,62.5,87.8,17.4,72.93,35.05
"286","2005/2006",26,"12/24/2005",6,23.8742857142857,89.7557142857143,16.3442857142857,155.6,2,11,7,3,14,24.1085714285715,25.4885714285714,25.0671428571429,26.9485714285714,25.7585714285715,95.0985714285714,93.0285714285714,95.85,79.8885714285714,93.4471428571429,17.8714285714286,19.0042857142857,19.2214285714286,17.4842857142857,19.4442857142857,100.66,62.5,87.8,17.4,72.93
"287","2005/2006",27,"1/1/2006",8,26.29,77.8985714285714,16.46,28.2,6,2,11,7,3,23.8742857142857,24.1085714285715,25.4885714285714,25.0671428571429,26.9485714285714,89.7557142857143,95.0985714285714,93.0285714285714,95.85,79.8885714285714,16.3442857142857,17.8714285714286,19.0042857142857,19.2214285714286,17.4842857142857,155.6,100.66,62.5,87.8,17.4
"288","2005/2006",28,"1/8/2006",25,25.4685714285715,88.2542857142857,17.8185714285714,29.2,8,6,2,11,7,26.29,23.8742857142857,24.1085714285715,25.4885714285714,25.0671428571429,77.8985714285714,89.7557142857143,95.0985714285714,93.0285714285714,95.85,16.46,16.3442857142857,17.8714285714286,19.0042857142857,19.2214285714286,28.2,155.6,100.66,62.5,87.8
"289","2005/2006",29,"1/15/2006",21,24.3614285714286,95.3542857142857,18.21,77.2,25,8,6,2,11,25.4685714285715,26.29,23.8742857142857,24.1085714285715,25.4885714285714,88.2542857142857,77.8985714285714,89.7557142857143,95.0985714285714,93.0285714285714,17.8185714285714,16.46,16.3442857142857,17.8714285714286,19.0042857142857,29.2,28.2,155.6,100.66,62.5
"290","2005/2006",30,"1/22/2006",10,23.6914285714286,95.0771428571429,17.4385714285714,55.4,21,25,8,6,2,24.3614285714286,25.4685714285715,26.29,23.8742857142857,24.1085714285715,95.3542857142857,88.2542857142857,77.8985714285714,89.7557142857143,95.0985714285714,18.21,17.8185714285714,16.46,16.3442857142857,17.8714285714286,77.2,29.2,28.2,155.6,100.66
"291","2005/2006",31,"1/29/2006",28,24.5028571428572,96.2257142857143,18.5528571428571,57.98,10,21,25,8,6,23.6914285714286,24.3614285714286,25.4685714285715,26.29,23.8742857142857,95.0771428571429,95.3542857142857,88.2542857142857,77.8985714285714,89.7557142857143,17.4385714285714,18.21,17.8185714285714,16.46,16.3442857142857,55.4,77.2,29.2,28.2,155.6
