"","X","date","case","state","hum","l1.hum","l2.hum","l3.hum","l4.hum","l5.hum","newyears","christmas","O104period","l6.hum","l7.hum","l8.hum","l9.hum","l10.hum","l11.hum","l12.hum","l13.hum","l14.hum","l15.hum","l16.hum","l17.hum","l18.hum","l19.hum","l20.hum","case1","case2","case3","case4","case5","case6","case7","case8","case9","case10","case11","case12","case13","case14","case15","case16","case17","case18","case19","case20"
"417",469,"2009-12-21",651,0,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,0,1,FALSE,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,13.0477855238154,13.5257414316338,14.7729549286497,15.7230644083663,16.0413262328192,15.9455269198293,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548,1644,1825,1850,1914,1884,1675
"418",470,"2009-12-28",459,0,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,0,1,FALSE,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,13.0477855238154,13.5257414316338,14.7729549286497,15.7230644083663,16.0413262328192,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548,1644,1825,1850,1914,1884
"419",471,"2010-01-04",1074,0,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,1,0,FALSE,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,13.0477855238154,13.5257414316338,14.7729549286497,15.7230644083663,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548,1644,1825,1850,1914
"420",472,"2010-01-11",1388,0,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,1,0,FALSE,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,13.0477855238154,13.5257414316338,14.7729549286497,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548,1644,1825,1850
"421",473,"2010-01-18",897,0,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,0,0,FALSE,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,13.0477855238154,13.5257414316338,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548,1644,1825
"422",474,"2010-01-25",751,0,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,0,0,FALSE,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,13.0477855238154,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548,1644
"423",475,"2010-02-01",687,0,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,0,0,FALSE,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,14.0713849065315,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370,1548
"424",476,"2010-02-08",663,0,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,0,0,FALSE,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,13.1337012669442,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391,1370
"425",477,"2010-02-15",652,0,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,0,0,FALSE,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,11.3509120983178,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323,1391
"426",478,"2010-02-22",681,0,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,0,0,FALSE,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,12.5402351046792,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154,1323
"427",479,"2010-03-01",794,0,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,0,0,FALSE,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,7.31449829376616,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106,1154
"428",480,"2010-03-08",783,0,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,0,0,FALSE,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,8.6119005175036,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168,1106
"429",481,"2010-03-15",856,0,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,0,0,FALSE,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,9.363489205402,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186,1168
"430",482,"2010-03-22",889,0,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,0,0,FALSE,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,8.35276301977484,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090,1186
"431",483,"2010-03-29",752,0,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,0,0,FALSE,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,9.03117443236105,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019,1090
"432",484,"2010-04-05",553,0,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,0,0,FALSE,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,9.9796337380658,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112,1019
"433",485,"2010-04-12",909,0,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,0,0,FALSE,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,8.71905627394943,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048,1112
"434",486,"2010-04-19",869,0,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,0,0,FALSE,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,7.29615456736195,909,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021,1048
"435",487,"2010-04-26",863,0,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,0,0,FALSE,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,7.37979742384269,869,909,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004,1021
"436",488,"2010-05-03",943,0,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,0,0,FALSE,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,3.45581384591574,863,869,909,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651,1004
"437",489,"2010-05-10",863,0,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,0,0,FALSE,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,5.78148070973629,943,863,869,909,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459,651
"438",490,"2010-05-17",1041,0,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,0,0,FALSE,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,5.61539430791494,863,943,863,869,909,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074,459
"439",491,"2010-05-24",1036,0,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,0,0,FALSE,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,3.83001739585727,1041,863,943,863,869,909,553,752,889,856,783,794,681,652,663,687,751,897,1388,1074
"440",492,"2010-05-31",1624,0,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,0,0,FALSE,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,4.65539735565706,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681,652,663,687,751,897,1388
"441",493,"2010-06-07",1696,0,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,0,0,FALSE,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,4.75053589343208,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681,652,663,687,751,897
"442",494,"2010-06-14",1887,0,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,0,0,FALSE,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,4.0607505034555,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681,652,663,687,751
"443",495,"2010-06-21",1837,0,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,0,0,FALSE,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,5.36362051789401,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681,652,663,687
"444",496,"2010-06-28",1875,0,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,0,0,FALSE,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,3.84422539083337,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681,652,663
"445",497,"2010-07-05",2033,0,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,0,0,FALSE,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,4.8791016639674,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681,652
"446",498,"2010-07-12",2021,0,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,0,0,FALSE,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,6.97350646261276,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794,681
"447",499,"2010-07-19",2069,0,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,0,0,FALSE,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,4.55699820998074,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783,794
"448",500,"2010-07-26",2114,0,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,0,0,FALSE,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,4.7546188848089,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856,783
"449",501,"2010-08-02",1943,0,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,0,0,FALSE,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,8.07846093172936,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889,856
"450",502,"2010-08-09",1960,0,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,0,0,FALSE,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,8.76854034363035,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752,889
"451",503,"2010-08-16",2045,0,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,0,0,FALSE,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,6.66279165473067,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553,752
"452",504,"2010-08-23",1865,0,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,0,0,FALSE,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,7.45951819432024,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909,553
"453",505,"2010-08-30",1781,0,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,0,0,FALSE,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,7.51098565341568,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869,909
"454",506,"2010-09-06",1589,0,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,0,0,FALSE,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,6.84696713780368,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863,869
"455",507,"2010-09-13",1464,0,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,0,0,FALSE,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,10.6051102116299,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943,863
"456",508,"2010-09-20",1517,0,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,0,0,FALSE,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,9.02160524898857,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863,943
"457",509,"2010-09-27",1460,0,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,0,0,FALSE,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,9.44920756743282,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041,863
"458",510,"2010-10-04",1382,0,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,0,0,FALSE,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,11.2000845819759,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036,1041
"459",511,"2010-10-11",1450,0,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,0,0,FALSE,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,11.989803858328,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624,1036
"460",512,"2010-10-18",1266,0,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,0,0,FALSE,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,12.5819033372736,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696,1624
"461",513,"2010-10-25",1359,0,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,0,0,FALSE,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,16.1094979795604,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887,1696
"462",514,"2010-11-01",1265,0,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,0,0,FALSE,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,11.6291394743439,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837,1887
"463",515,"2010-11-08",1354,0,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,0,0,FALSE,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,12.8241999945929,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875,1837
"464",516,"2010-11-15",1395,0,8.04077612335733,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,0,0,FALSE,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,16.7641605561229,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033,1875
"465",517,"2010-11-22",1212,0,5.70490630479434,8.04077612335733,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,0,0,FALSE,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,16.2089316930166,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021,2033
"466",518,"2010-11-29",1104,0,3.77592442822129,5.70490630479434,8.04077612335733,8.94748124074042,10.6358715106054,8.3180028440507,0,0,FALSE,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,17.952904472152,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069,2021
"467",519,"2010-12-06",1029,0,5.76019653562901,3.77592442822129,5.70490630479434,8.04077612335733,8.94748124074042,10.6358715106054,0,0,FALSE,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,15.6192433181929,1104,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114,2069
"468",520,"2010-12-13",955,0,3.83978415276108,5.76019653562901,3.77592442822129,5.70490630479434,8.04077612335733,8.94748124074042,0,0,FALSE,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,14.9802293864867,1029,1104,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943,2114
"469",521,"2010-12-20",690,0,4.65944684544205,3.83978415276108,5.76019653562901,3.77592442822129,5.70490630479434,8.04077612335733,0,1,FALSE,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,15.8545105634617,955,1029,1104,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960,1943
"470",522,"2010-12-27",556,0,4.54972014120361,4.65944684544205,3.83978415276108,5.76019653562901,3.77592442822129,5.70490630479434,0,1,FALSE,8.04077612335733,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,16.757462487236,690,955,1029,1104,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045,1960
"471",523,"2011-01-03",878,0,6.19919675093749,4.54972014120361,4.65944684544205,3.83978415276108,5.76019653562901,3.77592442822129,1,0,FALSE,5.70490630479434,8.04077612335733,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,16.2949154423001,556,690,955,1029,1104,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865,2045
"472",524,"2011-01-10",1249,0,8.10739481713771,6.19919675093749,4.54972014120361,4.65944684544205,3.83978415276108,5.76019653562901,1,0,FALSE,3.77592442822129,5.70490630479434,8.04077612335733,8.94748124074042,10.6358715106054,8.3180028440507,7.70241093235708,8.58083707075276,12.0451164738269,11.1943616979517,12.7291309692936,11.783805948751,13.269953999169,11.9086648549151,15.2174139296184,878,556,690,955,1029,1104,1212,1395,1354,1265,1359,1266,1450,1382,1460,1517,1464,1589,1781,1865
