"","data_set","unit","prediction_horizon","lag_structure","prediction_time","pred_mean","pred_var","cor1","cor2","cor3","cor4","cor5","cor6","cor7","cor8","cor9","cor10","cor11","cor12","obs","unit_wise_dss","multiv_dss"
"5602","noroBE",10,3,"lin",324,10.1431019101503,36.7595541854857,0.048,0.019,0.011,0.007,0.022,0.024,0.014,0.026,0.064,1,0.058,0.013,2,-1.34308887606536,1.85856067380347
"5603","noroBE",11,3,"lin",324,8.19533507981913,23.1120906215804,0.037,0.032,0.016,0.009,0.036,0.041,0.02,0.022,0.025,0.058,1,0.02,0,-1.70469661693052,1.85856067380347
"5604","noroBE",12,3,"lin",324,4.52186274517695,9.17369680217954,0.009,0.026,0.034,0.032,0.015,0.034,0.02,0.012,0.009,0.013,0.02,1,0,-1.49294973032074,1.85856067380347
"5605","noroBE",1,4,"lin",324,4.09164724969666,7.51967950346976,1,0.019,0.014,0.008,0.035,0.021,0.025,0.051,0.052,0.066,0.049,0.014,1,-1.12743177486583,1.75300084512573
"5606","noroBE",2,4,"lin",324,2.57714039790781,3.87657480771933,0.019,1,0.03,0.015,0.029,0.031,0.041,0.026,0.018,0.028,0.041,0.033,3,0.21476925578222,1.75300084512573
"5607","noroBE",3,4,"lin",324,4.14236402630316,7.9394827268975,0.014,0.03,1,0.035,0.022,0.021,0.051,0.027,0.016,0.017,0.023,0.045,0,-1.47011787259915,1.75300084512573
"5608","noroBE",4,4,"lin",324,2.88647734969316,4.75291118904885,0.008,0.015,0.035,1,0.011,0.017,0.022,0.014,0.009,0.01,0.013,0.041,5,0.969453664944737,1.75300084512573
"5609","noroBE",5,4,"lin",324,3.96290561231942,7.24112479142155,0.035,0.029,0.022,0.011,1,0.023,0.049,0.054,0.03,0.033,0.048,0.021,0,-1.47268787945521,1.75300084512573
"5610","noroBE",6,4,"lin",324,3.56108662931429,6.40904355016793,0.021,0.031,0.021,0.017,0.023,1,0.024,0.019,0.019,0.034,0.053,0.044,0,-1.40664960113936,1.75300084512573
"5611","noroBE",7,4,"lin",324,7.21712004109918,19.8425572294497,0.025,0.041,0.051,0.022,0.049,0.024,1,0.067,0.032,0.021,0.029,0.028,0,-1.62018686923587,1.75300084512573
"5612","noroBE",8,4,"lin",324,6.32859648269973,16.795918763717,0.051,0.026,0.027,0.014,0.054,0.019,0.067,1,0.07,0.039,0.034,0.019,9,0.651834902025853,1.75300084512573
"5613","noroBE",9,4,"lin",324,4.5045342731035,9.84434932468002,0.052,0.018,0.016,0.009,0.03,0.019,0.032,0.07,1,0.087,0.039,0.014,1,-1.11695789837138,1.75300084512573
"5614","noroBE",10,4,"lin",324,9.10587625962181,33.2108207807726,0.066,0.028,0.017,0.01,0.033,0.034,0.021,0.039,0.087,1,0.081,0.02,1,-1.40656616174617,1.75300084512573
"5615","noroBE",11,4,"lin",324,6.87329132726481,18.2662864984429,0.049,0.041,0.023,0.013,0.048,0.053,0.029,0.034,0.039,0.081,1,0.028,4,-0.672286715252163,1.75300084512573
"5616","noroBE",12,4,"lin",324,4.076538006112,8.15485131638739,0.014,0.033,0.045,0.041,0.021,0.044,0.028,0.019,0.014,0.02,0.028,1,1,-1.07734366173909,1.75300084512573
"5617","noroBE",1,1,"lin",325,5.8278913031602,11.5286857395226,1,0,0,0,0,0,0,0,0,0,0,0,4,-0.538344730122211,2.13256149253097
"5618","noroBE",2,1,"lin",325,4.60244540059074,8.15785618352135,0,1,0,0,0,0,0,0,0,0,0,0,6,0.4893062481026,2.13256149253097
"5619","noroBE",3,1,"lin",325,5.05505569346759,9.34413804088832,0,0,1,0,0,0,0,0,0,0,0,0,3,-0.672285854242881,2.13256149253097
"5620","noroBE",4,1,"lin",325,3.06269707494636,4.63711701877538,0,0,0,1,0,0,0,0,0,0,0,0,2,-0.493498068712424,2.13256149253097
"5621","noroBE",5,1,"lin",325,7.13774921364034,15.6891067467031,0,0,0,0,1,0,0,0,0,0,0,0,2,-1.29710099506445,2.13256149253097
"5622","noroBE",6,1,"lin",325,7.83962892550251,18.155443051498,0,0,0,0,0,1,0,0,0,0,0,0,4,-0.901126640054095,2.13256149253097
"5623","noroBE",7,1,"lin",325,8.73537790906261,21.5432178402452,0,0,0,0,0,0,1,0,0,0,0,0,4,-1.02023297745093,2.13256149253097
"5624","noroBE",8,1,"lin",325,10.744827023239,30.1229341155119,0,0,0,0,0,0,0,1,0,0,0,0,4,-1.22891594833607,2.13256149253097
"5625","noroBE",9,1,"lin",325,4.70893955308159,8.43078835514826,0,0,0,0,0,0,0,0,1,0,0,0,13,2.8554593891545,2.13256149253097
"5626","noroBE",10,1,"lin",325,9.8930799591771,26.3207334392187,0,0,0,0,0,0,0,0,0,1,0,0,5,-0.953747295122216,2.13256149253097
"5627","noroBE",11,1,"lin",325,9.63976915121511,25.2369375976398,0,0,0,0,0,0,0,0,0,0,1,0,2,-1.5207642999756,2.13256149253097
"5628","noroBE",12,1,"lin",325,4.24810215511298,7.27712395213837,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.57476250455437,2.13256149253097
"5629","noroBE",1,2,"lin",325,5.04513771029222,9.72159344363925,1,0.005,0.004,0.002,0.012,0.006,0.008,0.018,0.018,0.021,0.017,0.004,2,-0.976648326064005,1.86313691217322
"5630","noroBE",2,2,"lin",325,3.83579793441022,6.47303241374347,0.005,1,0.011,0.005,0.01,0.012,0.014,0.007,0.005,0.007,0.014,0.013,1,-1.11460603694592,1.86313691217322
"5631","noroBE",3,2,"lin",325,4.45389807594487,8.26758402079838,0.004,0.011,1,0.014,0.007,0.007,0.019,0.008,0.005,0.005,0.008,0.017,2,-0.85342863675067,1.86313691217322
"5632","noroBE",4,2,"lin",325,3.02529616875523,4.8189417613687,0.002,0.005,0.014,1,0.003,0.006,0.007,0.004,0.003,0.003,0.004,0.016,1,-0.922598411017364,1.86313691217322
"5633","noroBE",5,2,"lin",325,5.87509978810009,12.2443600043957,0.012,0.01,0.007,0.003,1,0.006,0.017,0.018,0.009,0.009,0.016,0.007,3,-0.82164625026347,1.86313691217322
"5634","noroBE",6,2,"lin",325,6.727629743653,15.3428623071721,0.006,0.012,0.007,0.006,0.006,1,0.007,0.004,0.004,0.009,0.018,0.019,8,0.324833128198378,1.86313691217322
"5635","noroBE",7,2,"lin",325,8.15262126327361,21.3196594310907,0.008,0.014,0.019,0.007,0.017,0.007,1,0.024,0.01,0.006,0.009,0.01,3,-1.11593292135315,1.86313691217322
"5636","noroBE",8,2,"lin",325,8.70194834001335,23.9374146813128,0.018,0.007,0.008,0.004,0.018,0.004,0.024,1,0.026,0.01,0.009,0.005,0,-1.77859832523369,1.86313691217322
"5637","noroBE",9,2,"lin",325,4.13245973999988,7.69101925975854,0.018,0.005,0.005,0.003,0.009,0.004,0.01,0.026,1,0.03,0.011,0.004,4,-0.0477630386824214,1.86313691217322
"5638","noroBE",10,2,"lin",325,9.06571244289476,26.6216889822684,0.021,0.007,0.005,0.003,0.009,0.009,0.006,0.01,0.03,1,0.026,0.006,2,-1.36942469750243,1.86313691217322
"5639","noroBE",11,2,"lin",325,8.1807910136066,21.3040926527681,0.017,0.014,0.008,0.004,0.016,0.018,0.009,0.009,0.011,0.026,1,0.01,0,-1.7724083085624,1.86313691217322
"5640","noroBE",12,2,"lin",325,4.13539536051999,7.59123886595808,0.004,0.013,0.017,0.016,0.007,0.019,0.01,0.005,0.004,0.006,0.01,1,0,-1.50093093108004,1.86313691217322
"5641","noroBE",1,3,"lin",325,4.26793492990545,7.89523713749063,1,0.013,0.009,0.005,0.026,0.014,0.017,0.037,0.035,0.043,0.034,0.009,1,-1.16302971519006,1.80593357188095
"5642","noroBE",2,3,"lin",325,3.02802122102168,4.79389054207188,0.013,1,0.022,0.011,0.022,0.026,0.03,0.017,0.011,0.017,0.03,0.025,3,-0.0127980263164886,1.80593357188095
"5643","noroBE",3,3,"lin",325,3.99974711361363,7.38527819341814,0.009,0.022,1,0.026,0.015,0.015,0.037,0.019,0.01,0.011,0.016,0.032,0,-1.47180103518464,1.80593357188095
"5644","noroBE",4,3,"lin",325,2.86677615983216,4.64963491876851,0.005,0.011,0.026,1,0.007,0.013,0.015,0.009,0.006,0.006,0.009,0.03,5,0.989297704727601,1.80593357188095
"5645","noroBE",5,3,"lin",325,4.60980223186676,8.94318304005552,0.026,0.022,0.015,0.007,1,0.015,0.036,0.039,0.02,0.02,0.034,0.015,0,-1.54147410710175,1.80593357188095
"5646","noroBE",6,3,"lin",325,5.11354273166763,10.9176673809156,0.014,0.026,0.015,0.013,0.015,1,0.016,0.011,0.011,0.02,0.039,0.038,0,-1.54759372476757,1.80593357188095
"5647","noroBE",7,3,"lin",325,7.38352855475629,19.7416945362695,0.017,0.03,0.037,0.015,0.036,0.016,1,0.049,0.022,0.013,0.02,0.02,0,-1.66177317794063,1.80593357188095
"5648","noroBE",8,3,"lin",325,6.97450324376782,18.677672765208,0.037,0.017,0.019,0.009,0.039,0.011,0.049,1,0.051,0.024,0.021,0.012,9,0.468673254809909,1.80593357188095
"5649","noroBE",9,3,"lin",325,3.88682918097182,7.48736391417953,0.035,0.011,0.01,0.006,0.02,0.011,0.022,0.051,1,0.058,0.024,0.008,1,-1.05501009592078,1.80593357188095
"5650","noroBE",10,3,"lin",325,8.3924107543547,26.5404333859326,0.043,0.017,0.011,0.006,0.02,0.02,0.013,0.024,0.058,1,0.054,0.013,1,-1.43493452509542,1.80593357188095
"5651","noroBE",11,3,"lin",325,7.01848240621572,18.0257314938142,0.034,0.03,0.016,0.009,0.034,0.039,0.02,0.021,0.024,0.054,1,0.02,4,-0.710955142647958,1.80593357188095
"5652","noroBE",12,3,"lin",325,3.98669110457038,7.60784377205731,0.009,0.025,0.032,0.03,0.015,0.038,0.02,0.012,0.008,0.013,0.02,1,1,-1.08282809544188,1.80593357188095
"5653","noroBE",1,4,"lin",325,3.63656548544539,6.38935702970054,1,0.018,0.013,0.007,0.034,0.02,0.024,0.049,0.046,0.059,0.045,0.014,0,-1.4386754548556,1.76685087480333
"5654","noroBE",2,4,"lin",325,2.47292713342355,3.7015470514366,0.018,1,0.029,0.015,0.029,0.034,0.04,0.024,0.017,0.025,0.039,0.033,3,0.273954868302346,1.76685087480333
"5655","noroBE",3,4,"lin",325,3.57911401940715,6.41050268580364,0.013,0.029,1,0.032,0.021,0.021,0.048,0.026,0.015,0.016,0.022,0.041,3,-0.228727316845113,1.76685087480333
"5656","noroBE",4,4,"lin",325,2.62857086966452,4.20711374197618,0.007,0.015,0.032,1,0.011,0.018,0.021,0.013,0.008,0.009,0.013,0.038,2,-0.306451762535764,1.76685087480333
"5657","noroBE",5,4,"lin",325,3.729532054354,6.72218652330228,0.034,0.029,0.021,0.011,1,0.022,0.048,0.053,0.029,0.03,0.045,0.021,1,-1.05276859092023,1.76685087480333
"5658","noroBE",6,4,"lin",325,3.96135877940576,7.79336205557586,0.02,0.034,0.021,0.018,0.022,1,0.024,0.017,0.017,0.03,0.052,0.048,4,0.0138416674205256,1.76685087480333
"5659","noroBE",7,4,"lin",325,6.51110225222719,16.9313589164229,0.024,0.04,0.048,0.021,0.048,0.024,1,0.065,0.03,0.02,0.028,0.028,7,0.118815234234365,1.76685087480333
"5660","noroBE",8,4,"lin",325,5.6228383232915,14.0901191208469,0.049,0.024,0.026,0.013,0.053,0.017,0.065,1,0.066,0.036,0.032,0.018,16,2.76452964090892,1.76685087480333
"5661","noroBE",9,4,"lin",325,3.47851405865112,6.62698833429723,0.046,0.017,0.015,0.008,0.029,0.017,0.03,0.066,1,0.079,0.036,0.013,1,-0.96279379707485,1.76685087480333
"5662","noroBE",10,4,"lin",325,7.51418394237711,23.9616739225753,0.059,0.025,0.016,0.009,0.03,0.03,0.02,0.036,0.079,1,0.074,0.019,2,-1.12647789073897,1.76685087480333
"5663","noroBE",11,4,"lin",325,5.98709130050124,14.6034142018258,0.045,0.039,0.022,0.013,0.045,0.052,0.028,0.032,0.036,0.074,1,0.028,0,-1.56671023026026,1.76685087480333
"5664","noroBE",12,4,"lin",325,3.65499361543466,6.92627500324448,0.014,0.033,0.041,0.038,0.021,0.048,0.028,0.018,0.013,0.019,0.028,1,6,0.891033769964016,1.76685087480333
"5665","noroBE",1,1,"lin",326,4.35671581853201,7.57115030879816,1,0,0,0,0,0,0,0,0,0,0,0,2,-0.856497861051643,1.65926156200995
"5666","noroBE",2,1,"lin",326,3.48236801881468,5.53606065404808,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.05503228000629,1.65926156200995
"5667","noroBE",3,1,"lin",326,3.63918773934167,5.88201091727428,0,0,1,0,0,0,0,0,0,0,0,0,2,-0.675874068270269,1.65926156200995
"5668","noroBE",4,1,"lin",326,2.53812739758081,3.62909774948732,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.807407863898583,1.65926156200995
"5669","noroBE",5,1,"lin",326,4.50979276294147,7.95407938584034,0,0,0,0,1,0,0,0,0,0,0,0,3,-0.535330982041763,1.65926156200995
"5670","noroBE",6,1,"lin",326,5.42959305307613,10.4221229620098,0,0,0,0,0,1,0,0,0,0,0,0,8,0.796202963883535,1.65926156200995
"5671","noroBE",7,1,"lin",326,6.24397938065828,12.8464888799088,0,0,0,0,0,0,1,0,0,0,0,0,3,-0.905077695616015,1.65926156200995
"5672","noroBE",8,1,"lin",326,6.66428213242712,14.1855813000493,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.76941541336982,1.65926156200995
"5673","noroBE",9,1,"lin",326,5.61794705952682,10.9628693930879,0,0,0,0,0,0,0,0,1,0,0,0,4,-0.48865482006859,1.65926156200995
"5674","noroBE",10,1,"lin",326,7.10547655933219,15.6556029840193,0,0,0,0,0,0,0,0,0,1,0,0,2,-1.29033175949785,1.65926156200995
"5675","noroBE",11,1,"lin",326,5.71852380430306,11.2565369306858,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.70443927505613,1.65926156200995
"5676","noroBE",12,1,"lin",326,2.67832955116496,3.89315572521059,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.35741650406782,1.65926156200995
"5677","noroBE",1,2,"lin",326,3.61913267823287,6.07437170337083,1,0.005,0.003,0.002,0.011,0.005,0.007,0.016,0.015,0.019,0.015,0.004,1,-1.06269054673715,1.68628890494456
"5678","noroBE",2,2,"lin",326,2.62872548972271,3.90017249665791,0.005,1,0.01,0.004,0.01,0.012,0.013,0.006,0.003,0.006,0.013,0.012,3,0.187997998754735,1.68628890494456
"5679","noroBE",3,2,"lin",326,3.19791321498554,5.20626066633978,0.003,0.01,1,0.012,0.006,0.006,0.017,0.007,0.003,0.004,0.007,0.016,0,-1.40153426330863,1.68628890494456
"5680","noroBE",4,2,"lin",326,2.39860047705781,3.5540721383279,0.002,0.004,0.012,1,0.003,0.006,0.006,0.003,0.002,0.002,0.003,0.015,5,1.37988831482356,1.68628890494456
"5681","noroBE",5,2,"lin",326,3.43919044869445,5.70678264052521,0.011,0.01,0.006,0.003,1,0.006,0.017,0.018,0.007,0.008,0.016,0.006,0,-1.43966206192466,1.68628890494456
"5682","noroBE",6,2,"lin",326,4.00267411052796,7.24178478315303,0.005,0.012,0.006,0.006,0.006,1,0.007,0.004,0.004,0.008,0.018,0.019,0,-1.48739879459081,1.68628890494456
"5683","noroBE",7,2,"lin",326,5.5741117306164,11.9170875321325,0.007,0.013,0.017,0.006,0.017,0.007,1,0.022,0.008,0.005,0.008,0.009,0,-1.61469538890795,1.68628890494456
"5684","noroBE",8,2,"lin",326,5.17759935176119,10.8144719019384,0.016,0.006,0.007,0.003,0.018,0.004,0.022,1,0.021,0.01,0.009,0.005,9,1.1623409746791,1.68628890494456
"5685","noroBE",9,2,"lin",326,4.89366625772671,9.74367389000646,0.015,0.003,0.003,0.002,0.007,0.004,0.008,0.021,1,0.024,0.009,0.003,1,-1.24737591300349,1.68628890494456
"5686","noroBE",10,2,"lin",326,6.4863476195582,15.6511211913981,0.019,0.006,0.004,0.002,0.008,0.008,0.005,0.01,0.024,1,0.025,0.005,1,-1.38678965798607,1.68628890494456
"5687","noroBE",11,2,"lin",326,4.79025393807483,9.45462783580744,0.015,0.013,0.007,0.003,0.016,0.018,0.008,0.009,0.009,0.025,1,0.009,4,-0.257006702560551,1.68628890494456
"5688","noroBE",12,2,"lin",326,2.63686456243489,4.10305118219849,0.004,0.012,0.016,0.015,0.006,0.019,0.009,0.005,0.003,0.005,0.009,1,1,-0.80808915668313,1.68628890494456
"5689","noroBE",1,3,"lin",326,3.13355198895617,5.11995536621292,1,0.01,0.007,0.004,0.021,0.011,0.014,0.031,0.031,0.038,0.028,0.007,0,-1.38485344913812,1.98499517196452
"5690","noroBE",2,3,"lin",326,2.09793045639948,2.97029146225397,0.01,1,0.019,0.009,0.019,0.023,0.026,0.014,0.008,0.014,0.024,0.022,3,0.523408157048759,1.98499517196452
"5691","noroBE",3,3,"lin",326,2.95973557942161,4.84135972099034,0.007,0.019,1,0.022,0.012,0.013,0.032,0.015,0.008,0.009,0.013,0.028,3,0.0182994390661997,1.98499517196452
"5692","noroBE",4,3,"lin",326,2.26282585722933,3.40311390309409,0.004,0.009,0.022,1,0.006,0.011,0.013,0.007,0.004,0.005,0.007,0.026,2,-0.14247210695558,1.98499517196452
"5693","noroBE",5,3,"lin",326,2.91860470022095,4.6989797872362,0.021,0.019,0.012,0.006,1,0.013,0.031,0.034,0.016,0.018,0.029,0.012,1,-0.885082422017743,1.98499517196452
"5694","noroBE",6,3,"lin",326,3.14091500466751,5.46886354666025,0.011,0.023,0.013,0.011,0.013,1,0.015,0.01,0.009,0.018,0.034,0.033,4,0.367356382760385,1.98499517196452
"5695","noroBE",7,3,"lin",326,5.12898786384826,11.2423034521748,0.014,0.026,0.032,0.013,0.031,0.015,1,0.043,0.017,0.011,0.017,0.017,7,0.558018956617218,1.98499517196452
"5696","noroBE",8,3,"lin",326,4.34263657698234,9.04829536035494,0.031,0.014,0.015,0.007,0.034,0.01,0.043,1,0.044,0.023,0.019,0.01,16,3.87540371862013,1.98499517196452
"5697","noroBE",9,3,"lin",326,3.87392796069025,7.59507438439332,0.031,0.008,0.008,0.004,0.016,0.009,0.017,0.044,1,0.05,0.02,0.007,1,-1.04282122480831,1.98499517196452
"5698","noroBE",10,3,"lin",326,5.99379232291133,15.4822287141323,0.038,0.014,0.009,0.005,0.018,0.018,0.011,0.023,0.05,1,0.048,0.011,2,-1.01500630123106,1.98499517196452
"5699","noroBE",11,3,"lin",326,4.39899729832775,8.80440963039059,0.028,0.024,0.013,0.007,0.029,0.034,0.017,0.019,0.02,0.048,1,0.017,0,-1.48253028948962,1.98499517196452
"5700","noroBE",12,3,"lin",326,2.66830594980561,4.34477922542995,0.007,0.022,0.028,0.026,0.012,0.033,0.017,0.01,0.007,0.011,0.017,1,6,1.59838448981256,1.98499517196452
"5701","noroBE",1,4,"lin",326,2.75565051432837,4.34508664609722,1,0.013,0.01,0.005,0.026,0.015,0.019,0.039,0.042,0.049,0.036,0.01,1,-0.842245787352377,1.66488732959875
"5702","noroBE",2,4,"lin",326,1.79884146688854,2.45759949254621,0.013,1,0.023,0.011,0.022,0.027,0.032,0.019,0.013,0.02,0.03,0.027,4,1.40409265774644,1.66488732959875
"5703","noroBE",3,4,"lin",326,2.69746617878532,4.32538198907951,0.01,0.023,1,0.027,0.016,0.017,0.04,0.021,0.012,0.013,0.017,0.034,1,-0.816185539758529,1.66488732959875
"5704","noroBE",4,4,"lin",326,2.10656415344118,3.13732252115135,0.005,0.011,0.027,1,0.008,0.014,0.016,0.01,0.006,0.007,0.01,0.032,4,1.06898352354277,1.66488732959875
"5705","noroBE",5,4,"lin",326,2.58006746455352,4.0091466841179,0.026,0.022,0.016,0.008,1,0.017,0.039,0.042,0.023,0.025,0.035,0.016,2,-0.289702694033786,1.66488732959875
"5706","noroBE",6,4,"lin",326,2.6837296302705,4.44963401175347,0.015,0.027,0.017,0.014,0.017,1,0.019,0.014,0.014,0.025,0.041,0.039,8,2.5202574904481,1.66488732959875
"5707","noroBE",7,4,"lin",326,4.65614394122167,10.0325581324372,0.019,0.032,0.04,0.016,0.039,0.019,1,0.054,0.025,0.017,0.023,0.023,5,0.108560250960398,1.66488732959875
"5708","noroBE",8,4,"lin",326,3.73159263502287,7.48570328900187,0.039,0.019,0.021,0.01,0.042,0.014,0.054,1,0.058,0.033,0.027,0.015,10,2.29108344778143,1.66488732959875
"5709","noroBE",9,4,"lin",326,3.06474403796256,5.75330712473699,0.042,0.013,0.012,0.006,0.023,0.014,0.025,0.058,1,0.07,0.03,0.01,0,-1.27771922597384,1.66488732959875
"5710","noroBE",10,4,"lin",326,5.44057096158296,14.2048237383544,0.049,0.02,0.013,0.007,0.025,0.025,0.017,0.033,0.07,1,0.064,0.015,1,-1.17820507760403,1.66488732959875
"5711","noroBE",11,4,"lin",326,3.98545008778324,7.80483027192226,0.036,0.03,0.017,0.01,0.035,0.041,0.023,0.027,0.03,0.064,1,0.022,4,0.0052080919306073,1.66488732959875
"5712","noroBE",12,4,"lin",326,2.54834605859619,4.17383424601076,0.01,0.027,0.034,0.032,0.016,0.039,0.023,0.015,0.01,0.015,0.022,1,4,0.710551398487692,1.66488732959875
"5713","noroBE",1,1,"lin",327,2.76324976228373,4.06708320675512,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.874323809459522,1.75687701726879
"5714","noroBE",2,1,"lin",327,2.02467119346868,2.72465959165866,0,1,0,0,0,0,0,0,0,0,0,0,3,0.590874062040341,1.75687701726879
"5715","noroBE",3,1,"lin",327,2.49932786911654,3.56599349040932,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.3235274678055,1.75687701726879
"5716","noroBE",4,1,"lin",327,1.90483607873071,2.52441559430235,0,0,0,1,0,0,0,0,0,0,0,0,5,1.94806402927611,1.75687701726879
"5717","noroBE",5,1,"lin",327,2.64097250345923,3.83196655761528,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.349127591965,1.75687701726879
"5718","noroBE",6,1,"lin",327,4.0643897840842,6.88519135222555,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.54894980309901,1.75687701726879
"5719","noroBE",7,1,"lin",327,4.10339382284259,6.97859498227237,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.5533138099462,1.75687701726879
"5720","noroBE",8,1,"lin",327,2.96463315980833,4.46543639803291,0,0,0,0,0,0,0,1,0,0,0,0,9,2.8560888804972,1.75687701726879
"5721","noroBE",9,1,"lin",327,3.95206066711168,6.61909766043813,0,0,0,0,0,0,0,0,1,0,0,0,1,-1.14742916353423,1.75687701726879
"5722","noroBE",10,1,"lin",327,4.21986318928182,7.26059821264436,0,0,0,0,0,0,0,0,0,1,0,0,1,-1.19495408125124,1.75687701726879
"5723","noroBE",11,1,"lin",327,2.93617679964316,4.40830705922426,0,0,0,0,0,0,0,0,0,0,1,0,4,0.506679739527021,1.75687701726879
"5724","noroBE",12,1,"lin",327,1.72899851257664,2.23946951116642,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.487140306566686,1.75687701726879
"5725","noroBE",1,2,"lin",327,2.35290217279356,3.41833725645365,1,0.004,0.002,0.001,0.01,0.005,0.006,0.015,0.015,0.017,0.013,0.003,0,-1.27261317946763,3.35475473168862
"5726","noroBE",2,2,"lin",327,1.58070447065246,2.05605829940118,0.004,1,0.009,0.004,0.008,0.011,0.012,0.006,0.003,0.006,0.011,0.011,3,0.98981748736433,3.35475473168862
"5727","noroBE",3,2,"lin",327,2.30548501468998,3.3766564972765,0.002,0.009,1,0.011,0.005,0.005,0.016,0.007,0.003,0.004,0.006,0.014,3,0.377953332922332,3.35475473168862
"5728","noroBE",4,2,"lin",327,1.82514721495184,2.51707576164721,0.001,0.004,0.011,1,0.002,0.005,0.006,0.003,0.002,0.002,0.003,0.014,2,0.110210864827118,3.35475473168862
"5729","noroBE",5,2,"lin",327,2.18844272952661,3.12928158974875,0.01,0.008,0.005,0.002,1,0.005,0.015,0.016,0.007,0.007,0.013,0.005,1,-0.671824651609062,3.35475473168862
"5730","noroBE",6,2,"lin",327,3.07913578011447,5.04011393940046,0.005,0.011,0.005,0.005,0.005,1,0.006,0.004,0.003,0.007,0.017,0.017,4,0.410180888607167,3.35475473168862
"5731","noroBE",7,2,"lin",327,3.73291979921374,6.68209047183947,0.006,0.012,0.016,0.006,0.015,0.006,1,0.021,0.007,0.005,0.008,0.008,7,1.26387353505027,3.35475473168862
"5732","noroBE",8,2,"lin",327,2.39557762360073,3.71999908280102,0.015,0.006,0.007,0.003,0.016,0.004,0.021,1,0.023,0.011,0.009,0.005,16,7.05356528907745,3.35475473168862
"5733","noroBE",9,2,"lin",327,2.88747600038565,4.76985820648586,0.015,0.003,0.003,0.002,0.007,0.003,0.007,0.023,1,0.025,0.009,0.003,1,-0.864228738013919,3.35475473168862
"5734","noroBE",10,2,"lin",327,3.80087100605384,7.19132267443784,0.017,0.006,0.004,0.002,0.007,0.007,0.005,0.011,0.025,1,0.024,0.005,2,-0.67154979060693,3.35475473168862
"5735","noroBE",11,2,"lin",327,2.74988422742822,4.34449523989232,0.013,0.011,0.006,0.003,0.013,0.017,0.008,0.009,0.009,0.024,1,0.008,0,-1.31930359899053,3.35475473168862
"5736","noroBE",12,2,"lin",327,1.84544428187559,2.59055180175102,0.003,0.011,0.014,0.014,0.005,0.017,0.008,0.005,0.003,0.005,0.008,1,6,2.58124036130269,3.35475473168862
"5737","noroBE",1,3,"lin",327,2.1780323702898,3.15210575318175,1,0.007,0.005,0.003,0.017,0.009,0.011,0.025,0.028,0.031,0.022,0.006,1,-0.663524302990877,2.04193961710655
"5738","noroBE",2,3,"lin",327,1.43819156967536,1.8542270686031,0.007,1,0.016,0.007,0.014,0.019,0.022,0.011,0.007,0.012,0.019,0.018,4,1.88133091499245,2.04193961710655
"5739","noroBE",3,3,"lin",327,2.20394925414476,3.2747254041104,0.005,0.016,1,0.019,0.01,0.011,0.027,0.013,0.007,0.007,0.011,0.024,1,-0.665304923745842,2.04193961710655
"5740","noroBE",4,3,"lin",327,1.79716747455046,2.53403840211265,0.003,0.007,0.019,1,0.005,0.009,0.011,0.006,0.004,0.004,0.006,0.023,4,1.38380496432919,2.04193961710655
"5741","noroBE",5,3,"lin",327,2.01825039373915,2.87921080828863,0.017,0.014,0.01,0.005,1,0.01,0.026,0.026,0.014,0.015,0.023,0.01,2,-0.0107556213985696,2.04193961710655
"5742","noroBE",6,3,"lin",327,2.47879957552885,3.96013055924076,0.009,0.019,0.011,0.009,0.01,1,0.012,0.008,0.008,0.015,0.029,0.03,8,2.77446187016874,2.04193961710655
"5743","noroBE",7,3,"lin",327,3.57265236350205,6.62962579031486,0.011,0.022,0.027,0.011,0.026,0.012,1,0.036,0.015,0.01,0.015,0.015,5,0.554351532642441,2.04193961710655
"5744","noroBE",8,3,"lin",327,2.35230937146788,3.79124161737481,0.025,0.011,0.013,0.006,0.026,0.008,0.036,1,0.04,0.021,0.017,0.009,10,3.92771149373987,2.04193961710655
"5745","noroBE",9,3,"lin",327,2.27178338348929,3.75078095396487,0.028,0.007,0.007,0.004,0.014,0.008,0.015,0.04,1,0.048,0.018,0.006,0,-1.17302175761887,2.04193961710655
"5746","noroBE",10,3,"lin",327,3.70796194634732,7.56756908706467,0.031,0.012,0.007,0.004,0.015,0.015,0.01,0.021,0.048,1,0.042,0.009,1,-0.984383577834483,2.04193961710655
"5747","noroBE",11,3,"lin",327,2.79585699942162,4.60506874409965,0.022,0.019,0.011,0.006,0.023,0.029,0.015,0.017,0.018,0.042,1,0.015,4,0.561125501695846,2.04193961710655
"5748","noroBE",12,3,"lin",327,1.94125054944576,2.86303138773627,0.006,0.018,0.024,0.023,0.01,0.03,0.015,0.009,0.006,0.009,0.015,1,4,1.21671942497831,2.04193961710655
